152.00,-222.60,501.03,-211.97,1022.27,26.00
193.00,412.29,-436.15,-232.07,4339.63,351.43
198.00,336.07,-661.02,149.69,1200.71,18.00
141.00,228.00,-375.43,18.02,3222.92,291.39
148.00,216.00,-402.86,-72.86,1251.33,15.00
141.00,-156.00,309.00,-28.38,3226.54,260.15
150.00,162.00,-316.29,-72.21,1249.36,14.00
147.00,-102.00,-5.57,-96.31,3552.77,321.41
150.00,366.00,-597.43,-3.02,1254.79,17.00
147.00,-133.39,418.54,-1.82,3557.42,363.16
152.00,331.74,-338.65,-158.03,1261.30,19.00
146.00,46.30,-92.21,69.57,3814.64,182.63
152.00,33.56,-99.01,-114.52,1271.66,10.00
152.00,-40.08,-162.08,414.46,3832.33,368.77
190.00,-304.27,524.63,48.87,1096.44,19.00
190.00,-227.99,475.11,41.39,4050.38,353.74
193.00,-74.56,268.58,-353.98,1366.28,18.00
232.00,414.00,-456.86,124.57,5078.37,253.52
233.00,354.00,-432.43,-105.90,1718.00,13.00
196.00,-170.63,277.53,185.07,4863.60,298.00
233.00,-126.46,182.11,-104.89,1577.29,15.00
195.00,-334.20,434.41,248.14,4514.22,419.73
196.00,381.92,-713.09,533.98,1375.63,21.00
194.00,359.46,-959.77,519.90,4589.87,374.36
195.00,458.20,-805.42,103.86,1629.68,19.00
194.00,65.27,46.62,152.90,4610.01,341.77
196.00,431.04,-312.76,-169.61,1639.37,18.00
191.00,-192.00,382.71,99.05,4309.56,337.32
194.00,36.00,98.14,-268.64,1772.95,17.00
179.00,-302.08,538.84,-0.68,4068.89,255.84
191.00,-219.91,251.29,-96.22,1833.28,13.00
145.00,-240.00,521.57,-228.90,4019.54,246.51
179.00,-114.00,175.71,153.74,1617.50,13.00
145.00,-661.98,991.65,-7.92,4010.15,537.27
193.00,258.15,-386.54,-291.47,1627.14,27.00
144.00,78.17,-182.30,404.30,3715.58,357.30
145.00,-568.42,1075.99,-425.40,1536.50,18.00
144.00,-67.66,298.48,101.81,3723.75,384.19
190.00,214.20,-261.03,-124.17,1531.29,20.00
142.00,102.00,-18.00,-25.62,3662.70,186.36
144.00,276.00,-493.29,60.55,1687.50,10.00
142.00,-223.38,80.61,100.91,3667.50,246.02
143.00,-37.04,35.02,196.38,1686.25,13.00
105.00,-150.71,126.61,349.38,2965.78,334.01
139.00,111.73,-70.48,-87.83,1773.79,17.00
106.00,30.09,-83.09,353.15,2826.33,317.98
140.00,-86.23,248.31,-86.15,1474.48,16.00
189.00,-168.04,388.26,-20.68,4883.31,226.52
232.00,-90.08,159.04,-150.97,1803.42,12.00
189.00,-18.00,242.14,-235.64,4875.92,262.83
196.00,354.00,-490.29,-83.83,1802.00,14.00
27.00,-927.00,1482.75,-398.75,436.50,354.83
29.00,-112.50,166.50,-298.00,441.00,18.00
25.00,0.00,-122.00,114.00,444.50,228.58
27.00,0.00,96.00,-312.00,657.00,12.00
24.00,-706.50,1149.75,-519.25,520.50,313.96
25.00,270.00,-378.00,-147.00,912.00,16.00
22.00,342.00,-807.75,442.75,543.50,290.50
24.00,112.50,-256.50,-77.00,1133.00,15.00
24.00,-96.80,242.00,-353.35,520.35,245.00
250.00,78.13,50.00,-51.48,911.71,13.00
21.00,-193.50,56.25,250.25,430.50,260.68
22.00,58.50,-130.50,-116.00,1321.00,14.00
17.00,-816.00,1584.00,-579.00,242.70,463.14
21.00,-101.33,209.14,-434.81,1650.04,24.00
16.00,180.00,-303.75,-178.25,543.50,327.88
17.00,-256.50,441.00,-286.50,1750.00,17.00
16.00,189.00,-330.75,324.75,543.50,298.76
20.00,166.50,-328.50,-62.00,1750.00,15.00
18.00,0.00,140.00,-321.00,907.50,244.43
20.00,0.00,44.00,-204.00,1686.00,13.00
18.00,135.00,-443.25,500.25,907.50,261.77
54.00,36.00,-135.00,-34.00,1686.00,14.00
54.00,-0.43,110.01,396.92,1102.47,538.59
58.00,387.45,-632.43,402.94,1553.99,27.00
56.00,208.33,-255.80,326.04,3447.11,291.83
144.00,-32.41,-114.78,131.63,1544.99,15.00
53.00,-288.00,492.75,-430.75,1831.50,282.33
58.00,94.50,-166.50,-87.00,1870.00,15.00
53.00,9.00,-47.25,55.25,1831.50,199.49
60.00,-13.50,13.50,-198.00,1870.00,10.00
60.00,0.00,-14.00,272.00,1848.50,258.98
99.00,0.00,-20.00,-2.00,1672.00,13.00
99.00,90.00,132.75,-4.75,2106.50,304.70
102.00,58.50,-9.00,-216.50,1650.00,16.00
101.00,0.00,24.00,-103.00,2403.50,183.92
102.00,0.00,12.00,-178.00,1649.00,10.00
97.00,112.50,128.25,-305.75,2468.50,348.96
101.00,-117.00,121.50,-303.50,1948.00,18.00
97.00,-563.66,1026.74,-266.13,2467.53,401.34
103.00,-547.45,1019.84,-752.67,1949.96,21.00
103.00,382.50,-686.25,604.75,2664.50,329.48
105.00,139.50,-81.00,47.50,1668.00,17.00
103.00,-131.40,192.15,102.05,2664.50,258.44
106.00,65.25,47.25,-305.00,1668.00,13.00
104.00,-581.40,754.65,129.55,2524.50,343.04
106.00,11.25,186.75,-213.50,1491.00,18.00
109.00,0.00,-194.00,268.00,2686.50,228.09
111.00,0.00,-46.00,-139.00,866.00,12.00
111.00,0.00,-68.00,373.00,2760.50,330.18
149.00,0.00,210.00,-267.00,681.00,17.00
118.00,-94.50,29.25,311.25,2819.50,495.45
149.00,-1084.50,1651.50,-172.00,229.00,25.00
29.00,0.00,8.00,153.00,593.50,228.72
30.00,0.00,48.00,114.00,197.00,12.00
28.00,0.00,-60.00,13.00,801.50,192.58
30.00,0.00,60.00,-242.00,541.00,10.00
26.00,-549.00,915.75,-320.75,755.50,267.17
28.00,-4.50,-4.50,-220.00,770.00,14.00
24.00,0.00,340.00,-105.00,520.50,321.77
26.00,0.00,100.00,-242.00,912.00,17.00
22.00,166.50,-195.75,345.25,543.50,324.57
23.00,220.50,-423.00,179.50,1133.00,17.00
19.00,0.00,-382.00,394.00,418.50,305.96
21.00,0.00,68.00,-290.00,1543.00,16.00
17.00,0.00,152.00,25.00,241.50,237.64
19.00,0.00,154.00,-259.00,1648.00,12.00
16.00,0.00,4.00,-129.00,543.50,242.51
19.00,0.00,74.00,-281.00,1750.00,13.00
19.00,0.00,-146.00,454.00,418.50,318.77
20.00,0.00,-126.00,109.00,1543.00,16.00
20.00,0.00,62.00,-358.00,726.50,371.96
21.00,0.00,-158.00,-47.00,1526.00,19.00
20.00,0.00,20.00,353.00,726.50,374.02
54.00,0.00,-30.00,57.00,1526.00,19.00
54.00,-890.67,1489.14,-545.48,1098.24,393.05
55.00,-208.00,411.43,-532.43,1553.13,20.00
54.00,0.00,-82.00,308.00,1099.50,243.35
57.00,0.00,-94.00,31.00,1553.00,13.00
56.00,-460.65,638.74,-495.63,3448.31,322.93
140.00,-69.44,216.67,-139.84,1544.81,17.00
55.00,0.00,-280.00,453.00,1152.50,353.06
57.00,0.00,64.00,202.00,1224.00,18.00
23.00,0.00,-196.00,489.00,859.50,358.52
55.00,0.00,248.00,-134.00,1110.00,18.00
23.00,640.00,-1222.86,838.86,860.14,402.05
62.00,96.00,-43.43,-334.57,1108.77,21.00
26.00,0.00,414.00,-54.00,755.50,428.96
62.00,0.00,352.00,-294.00,770.00,22.00
28.00,-506.67,957.71,-216.05,798.41,386.69
71.00,-506.67,996.57,-702.90,540.07,20.00
30.00,0.00,10.00,272.00,754.50,291.96
71.00,0.00,122.00,-153.00,359.00,15.00
71.00,103.50,-173.25,494.75,1036.50,445.43
73.00,589.50,-877.50,341.00,328.00,23.00
73.00,0.00,-210.00,372.00,1461.50,252.82
75.00,0.00,-58.00,-101.00,381.00,13.00
74.00,508.50,-839.25,257.75,1696.50,239.63
75.00,-414.00,652.50,-420.50,404.00,12.00
73.00,-184.50,267.75,151.75,1461.50,292.59
74.00,738.00,-990.00,275.00,381.00,15.00
67.00,0.00,366.00,-346.00,1676.50,324.16
74.00,0.00,242.00,-471.00,633.00,17.00
67.00,0.00,296.00,-511.00,1676.50,366.30
73.00,0.00,-64.00,-188.00,633.00,19.00
72.00,0.00,-180.00,237.00,1404.50,228.15
73.00,0.00,-112.00,-76.00,569.00,12.00
67.00,301.50,-371.25,-202.25,1676.50,303.24
72.00,-436.50,652.50,-280.00,633.00,16.00
62.00,-630.00,992.25,-73.25,1115.50,412.69
72.00,-234.00,301.50,-326.50,828.00,21.00
55.00,0.00,140.00,101.00,1152.50,313.73
63.00,0.00,54.00,-241.00,1224.00,16.00
62.00,0.00,-586.00,864.00,1115.50,426.71
63.00,0.00,-118.00,327.00,828.00,22.00
62.00,117.00,-146.25,325.25,1115.50,339.10
64.00,-747.00,1179.00,-493.00,828.00,17.00
64.00,0.00,216.00,-223.00,1411.50,231.96
72.00,0.00,12.00,-210.00,767.00,12.00
63.00,0.00,-298.00,316.00,1393.50,325.21
64.00,0.00,-172.00,-98.00,1037.00,17.00
64.00,0.00,-238.00,492.00,1411.50,303.94
66.00,0.00,124.00,-16.00,767.00,16.00
66.00,0.00,48.00,-37.00,1665.50,243.78
67.00,0.00,44.00,-286.00,875.00,13.00
58.00,0.00,120.00,123.00,1605.50,274.37
60.00,0.00,194.00,-233.00,1711.00,14.00
60.00,0.00,-168.00,63.00,1848.50,206.62
61.00,0.00,70.00,-217.00,1672.00,11.00
59.00,0.00,126.00,82.00,1535.50,231.37
61.00,0.00,-80.00,154.00,1451.00,12.00
57.00,0.00,-38.00,248.00,1325.50,219.77
59.00,0.00,-86.00,47.00,1490.00,11.00
61.00,0.00,-0.00,581.00,1743.50,660.57
102.00,0.00,-556.00,514.00,1525.00,34.00
59.00,0.00,-300.00,501.00,1535.50,383.54
65.00,0.00,-44.00,-242.00,1451.00,20.00
61.00,0.00,-274.00,492.00,1743.50,428.57
68.00,0.00,8.00,-352.00,1525.00,22.00
65.00,0.00,264.00,-39.00,1736.50,256.65
68.00,0.00,168.00,-152.00,1165.00,13.00
102.00,0.00,-50.00,250.00,2324.50,205.66
104.00,0.00,-84.00,92.00,1483.00,11.00
100.00,-828.00,1199.25,-234.25,2187.50,329.69
102.00,346.50,-423.00,303.50,1256.00,17.00
68.00,0.00,-126.00,352.00,1961.50,262.69
100.00,0.00,162.00,-87.00,1181.00,14.00
68.00,0.00,130.00,-278.00,1961.50,245.67
69.00,0.00,-8.00,-178.00,1181.00,13.00
66.00,0.00,-254.00,402.00,1665.50,238.84
69.00,0.00,108.00,12.00,875.00,12.00
66.00,184.50,-258.75,436.25,1665.50,411.05
70.00,454.50,-819.00,219.50,875.00,21.00
67.00,186.00,-312.43,475.98,1679.01,381.99
70.00,-474.00,623.14,-51.83,632.00,20.00
70.00,0.00,-194.00,248.00,2027.50,264.04
112.00,0.00,-24.00,-210.00,730.00,14.00
109.00,0.00,-4.00,-169.00,2686.50,228.17
110.00,0.00,74.00,-219.00,866.00,12.00
108.00,-774.00,1037.25,-81.25,2331.50,294.20
110.00,-472.50,630.00,-265.50,829.00,15.00
107.00,0.00,-104.00,403.00,2214.50,355.89
110.00,0.00,328.00,-294.00,687.00,18.00
107.00,0.00,-56.00,173.00,2214.50,187.14
108.00,0.00,28.00,114.00,687.00,10.00
70.00,0.00,180.00,7.00,2027.50,195.16
107.00,0.00,6.00,-49.00,730.00,10.00
110.00,0.00,-150.00,142.00,2513.50,173.00
113.00,0.00,2.00,-153.00,721.00,9.00
113.00,256.00,125.71,-553.71,2503.31,383.44
114.00,314.67,-577.14,93.48,569.16,20.00
112.00,0.00,118.00,134.00,2081.50,275.33
114.00,0.00,62.00,-157.00,496.00,14.00
112.00,414.00,-591.75,389.75,2081.50,391.88
115.00,274.50,-288.00,-291.50,496.00,20.00
114.00,0.00,342.00,-382.00,2333.50,286.26
115.00,0.00,-56.00,-154.00,401.00,15.00
114.00,0.00,-26.00,218.00,2333.50,205.59
116.00,0.00,12.00,-86.00,401.00,11.00
115.00,0.00,-94.00,326.00,2293.50,288.63
116.00,0.00,160.00,-24.00,191.00,15.00
111.00,0.00,48.00,-303.00,2760.50,278.80
113.00,0.00,-22.00,-89.00,681.00,14.00
111.00,468.00,-695.25,196.25,2760.50,288.28
117.00,162.00,-234.00,-195.00,681.00,15.00
113.00,0.00,-14.00,238.00,2505.50,273.27
117.00,0.00,-28.00,-128.00,570.00,14.00
116.00,0.00,58.00,146.00,2525.50,223.17
117.00,0.00,-26.00,113.00,327.00,12.00
117.00,0.00,-166.00,256.00,2729.50,222.55
118.00,0.00,10.00,-195.00,414.00,12.00
116.00,0.00,-110.00,404.00,2525.50,328.34
118.00,0.00,-164.00,66.00,327.00,17.00
139.00,-96.00,2.29,-68.29,3290.89,264.65
140.00,-42.67,214.86,-348.19,1728.46,14.00
139.00,432.00,-839.57,741.00,3292.68,416.34
143.00,36.00,267.43,-150.57,1725.36,21.00
131.00,98.38,30.11,6.95,3716.64,256.34
132.00,-93.75,177.68,-281.43,2732.86,13.00
153.00,55.56,-102.53,160.78,3847.70,179.73
155.00,86.81,-76.19,-147.16,946.31,9.00
144.00,-396.00,596.14,-109.86,3733.01,285.12
146.00,48.00,-73.71,-231.76,1528.36,15.00
188.00,181.01,-219.77,495.31,4800.27,497.98
227.00,-925.31,1345.29,-415.64,2131.49,25.00
